HOST_NAME, TIME_UP_SCHEDULED, PERCENT_TIME_UP_SCHEDULED, PERCENT_KNOWN_TIME_UP_SCHEDULED, TIME_UP_UNSCHEDULED, PERCENT_TIME_UP_UNSCHEDULED, PERCENT_KNOWN_TIME_UP_UNSCHEDULED, TOTAL_TIME_UP, PERCENT_TOTAL_TIME_UP, PERCENT_KNOWN_TIME_UP, TIME_DOWN_SCHEDULED, PERCENT_TIME_DOWN_SCHEDULED, PERCENT_KNOWN_TIME_DOWN_SCHEDULED, TIME_DOWN_UNSCHEDULED, PERCENT_TIME_DOWN_UNSCHEDULED, PERCENT_KNOWN_TIME_DOWN_UNSCHEDULED, TOTAL_TIME_DOWN, PERCENT_TOTAL_TIME_DOWN, PERCENT_KNOWN_TIME_DOWN, TIME_UNREACHABLE_SCHEDULED, PERCENT_TIME_UNREACHABLE_SCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_SCHEDULED, TIME_UNREACHABLE_UNSCHEDULED, PERCENT_TIME_UNREACHABLE_UNSCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_UNSCHEDULED, TOTAL_TIME_UNREACHABLE, PERCENT_TOTAL_TIME_UNREACHABLE, PERCENT_KNOWN_TIME_UNREACHABLE, TIME_UNDETERMINED_NOT_RUNNING, PERCENT_TIME_UNDETERMINED_NOT_RUNNING, TIME_UNDETERMINED_NO_DATA, PERCENT_TIME_UNDETERMINED_NO_DATA, TOTAL_TIME_UNDETERMINED, PERCENT_TOTAL_TIME_UNDETERMINED
"age170", 0, 0.000%, 0.000%, 1656210, 92.754%, 92.754%, 1656210, 92.754%, 92.754%, 0, 0.000%, 0.000%, 129390, 7.246%, 7.246%, 129390, 7.246%, 7.246%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age171", 0, 0.000%, 0.000%, 1711473, 95.849%, 95.849%, 1711473, 95.849%, 95.849%, 0, 0.000%, 0.000%, 74127, 4.151%, 4.151%, 74127, 4.151%, 4.151%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age172", 0, 0.000%, 0.000%, 1735720, 97.207%, 97.207%, 1735720, 97.207%, 97.207%, 0, 0.000%, 0.000%, 49880, 2.793%, 2.793%, 49880, 2.793%, 2.793%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age173", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age174", 0, 0.000%, 0.000%, 1772477, 99.265%, 99.265%, 1772477, 99.265%, 99.265%, 0, 0.000%, 0.000%, 13123, 0.735%, 0.735%, 13123, 0.735%, 0.735%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age175", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age176", 0, 0.000%, 0.000%, 1785298, 99.983%, 99.983%, 1785298, 99.983%, 99.983%, 0, 0.000%, 0.000%, 302, 0.017%, 0.017%, 302, 0.017%, 0.017%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age177", 0, 0.000%, 0.000%, 1784419, 99.934%, 99.934%, 1784419, 99.934%, 99.934%, 0, 0.000%, 0.000%, 1181, 0.066%, 0.066%, 1181, 0.066%, 0.066%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age178", 0, 0.000%, 0.000%, 1781118, 99.749%, 99.749%, 1781118, 99.749%, 99.749%, 0, 0.000%, 0.000%, 4482, 0.251%, 0.251%, 4482, 0.251%, 0.251%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age178b", 0, 0.000%, 0.000%, 1781890, 99.792%, 99.792%, 1781890, 99.792%, 99.792%, 0, 0.000%, 0.000%, 3710, 0.208%, 0.208%, 3710, 0.208%, 0.208%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age178c", 0, 0.000%, 0.000%, 1780147, 99.695%, 99.695%, 1780147, 99.695%, 99.695%, 0, 0.000%, 0.000%, 5453, 0.305%, 0.305%, 5453, 0.305%, 0.305%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age179", 0, 0.000%, 0.000%, 1775058, 99.410%, 99.410%, 1775058, 99.410%, 99.410%, 0, 0.000%, 0.000%, 10542, 0.590%, 0.590%, 10542, 0.590%, 0.590%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age180", 0, 0.000%, 0.000%, 1785188, 99.977%, 99.977%, 1785188, 99.977%, 99.977%, 0, 0.000%, 0.000%, 412, 0.023%, 0.023%, 412, 0.023%, 0.023%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age181", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age182", 0, 0.000%, 0.000%, 1772027, 99.240%, 99.240%, 1772027, 99.240%, 99.240%, 0, 0.000%, 0.000%, 13573, 0.760%, 0.760%, 13573, 0.760%, 0.760%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age183", 0, 0.000%, 0.000%, 1778083, 99.579%, 99.579%, 1778083, 99.579%, 99.579%, 0, 0.000%, 0.000%, 7517, 0.421%, 0.421%, 7517, 0.421%, 0.421%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age184", 0, 0.000%, 0.000%, 1763811, 98.780%, 98.780%, 1763811, 98.780%, 98.780%, 0, 0.000%, 0.000%, 21789, 1.220%, 1.220%, 21789, 1.220%, 1.220%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age184b", 0, 0.000%, 0.000%, 1781700, 99.782%, 99.782%, 1781700, 99.782%, 99.782%, 0, 0.000%, 0.000%, 3900, 0.218%, 0.218%, 3900, 0.218%, 0.218%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age185", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age186", 0, 0.000%, 0.000%, 1784812, 99.956%, 99.956%, 1784812, 99.956%, 99.956%, 0, 0.000%, 0.000%, 788, 0.044%, 0.044%, 788, 0.044%, 0.044%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age187", 0, 0.000%, 0.000%, 1775798, 99.451%, 99.451%, 1775798, 99.451%, 99.451%, 0, 0.000%, 0.000%, 9802, 0.549%, 0.549%, 9802, 0.549%, 0.549%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age188", 0, 0.000%, 0.000%, 1779197, 99.641%, 99.641%, 1779197, 99.641%, 99.641%, 0, 0.000%, 0.000%, 6403, 0.359%, 0.359%, 6403, 0.359%, 0.359%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age189", 0, 0.000%, 0.000%, 1784171, 99.920%, 99.920%, 1784171, 99.920%, 99.920%, 0, 0.000%, 0.000%, 1429, 0.080%, 0.080%, 1429, 0.080%, 0.080%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age190", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age191", 0, 0.000%, 0.000%, 1783441, 99.879%, 99.879%, 1783441, 99.879%, 99.879%, 0, 0.000%, 0.000%, 2159, 0.121%, 0.121%, 2159, 0.121%, 0.121%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age192", 0, 0.000%, 0.000%, 1784958, 99.964%, 99.964%, 1784958, 99.964%, 99.964%, 0, 0.000%, 0.000%, 642, 0.036%, 0.036%, 642, 0.036%, 0.036%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age193", 0, 0.000%, 0.000%, 1657365, 92.818%, 92.818%, 1657365, 92.818%, 92.818%, 0, 0.000%, 0.000%, 128235, 7.182%, 7.182%, 128235, 7.182%, 7.182%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age194", 0, 0.000%, 0.000%, 1776320, 99.480%, 99.480%, 1776320, 99.480%, 99.480%, 0, 0.000%, 0.000%, 9280, 0.520%, 0.520%, 9280, 0.520%, 0.520%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age195", 0, 0.000%, 0.000%, 1776465, 99.488%, 99.488%, 1776465, 99.488%, 99.488%, 0, 0.000%, 0.000%, 9135, 0.512%, 0.512%, 9135, 0.512%, 0.512%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age196", 0, 0.000%, 0.000%, 1770875, 99.175%, 99.175%, 1770875, 99.175%, 99.175%, 0, 0.000%, 0.000%, 14725, 0.825%, 0.825%, 14725, 0.825%, 0.825%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age197", 0, 0.000%, 0.000%, 1766806, 98.947%, 98.947%, 1766806, 98.947%, 98.947%, 0, 0.000%, 0.000%, 18794, 1.053%, 1.053%, 18794, 1.053%, 1.053%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age198", 0, 0.000%, 0.000%, 1782916, 99.850%, 99.850%, 1782916, 99.850%, 99.850%, 0, 0.000%, 0.000%, 2684, 0.150%, 0.150%, 2684, 0.150%, 0.150%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age199", 0, 0.000%, 0.000%, 1770379, 99.148%, 99.148%, 1770379, 99.148%, 99.148%, 0, 0.000%, 0.000%, 15221, 0.852%, 0.852%, 15221, 0.852%, 0.852%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age200", 0, 0.000%, 0.000%, 1760892, 98.616%, 98.616%, 1760892, 98.616%, 98.616%, 0, 0.000%, 0.000%, 24708, 1.384%, 1.384%, 24708, 1.384%, 1.384%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age201", 0, 0.000%, 0.000%, 1780991, 99.742%, 99.742%, 1780991, 99.742%, 99.742%, 0, 0.000%, 0.000%, 4609, 0.258%, 0.258%, 4609, 0.258%, 0.258%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age202", 0, 0.000%, 0.000%, 1701354, 95.282%, 95.282%, 1701354, 95.282%, 95.282%, 0, 0.000%, 0.000%, 84246, 4.718%, 4.718%, 84246, 4.718%, 4.718%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age202b", 0, 0.000%, 0.000%, 1698672, 95.132%, 95.132%, 1698672, 95.132%, 95.132%, 0, 0.000%, 0.000%, 86928, 4.868%, 4.868%, 86928, 4.868%, 4.868%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age203", 0, 0.000%, 0.000%, 1706380, 95.563%, 95.563%, 1706380, 95.563%, 95.563%, 0, 0.000%, 0.000%, 79220, 4.437%, 4.437%, 79220, 4.437%, 4.437%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age203b", 0, 0.000%, 0.000%, 1640642, 91.882%, 91.882%, 1640642, 91.882%, 91.882%, 0, 0.000%, 0.000%, 144958, 8.118%, 8.118%, 144958, 8.118%, 8.118%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age204", 0, 0.000%, 0.000%, 1740506, 97.475%, 97.475%, 1740506, 97.475%, 97.475%, 0, 0.000%, 0.000%, 45094, 2.525%, 2.525%, 45094, 2.525%, 2.525%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age205", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age206", 0, 0.000%, 0.000%, 1770338, 99.145%, 99.145%, 1770338, 99.145%, 99.145%, 0, 0.000%, 0.000%, 15262, 0.855%, 0.855%, 15262, 0.855%, 0.855%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age207", 0, 0.000%, 0.000%, 1779450, 99.656%, 99.656%, 1779450, 99.656%, 99.656%, 0, 0.000%, 0.000%, 6150, 0.344%, 0.344%, 6150, 0.344%, 0.344%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age208", 0, 0.000%, 0.000%, 1771392, 99.204%, 99.204%, 1771392, 99.204%, 99.204%, 0, 0.000%, 0.000%, 14208, 0.796%, 0.796%, 14208, 0.796%, 0.796%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age209", 0, 0.000%, 0.000%, 1775915, 99.458%, 99.458%, 1775915, 99.458%, 99.458%, 0, 0.000%, 0.000%, 9685, 0.542%, 0.542%, 9685, 0.542%, 0.542%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age210", 0, 0.000%, 0.000%, 1765343, 98.866%, 98.866%, 1765343, 98.866%, 98.866%, 0, 0.000%, 0.000%, 20257, 1.134%, 1.134%, 20257, 1.134%, 1.134%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age211", 0, 0.000%, 0.000%, 1780845, 99.734%, 99.734%, 1780845, 99.734%, 99.734%, 0, 0.000%, 0.000%, 4755, 0.266%, 0.266%, 4755, 0.266%, 0.266%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age212", 0, 0.000%, 0.000%, 1743279, 97.630%, 97.630%, 1743279, 97.630%, 97.630%, 0, 0.000%, 0.000%, 42321, 2.370%, 2.370%, 42321, 2.370%, 2.370%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age212b", 0, 0.000%, 0.000%, 1741283, 97.518%, 97.518%, 1741283, 97.518%, 97.518%, 0, 0.000%, 0.000%, 44317, 2.482%, 2.482%, 44317, 2.482%, 2.482%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age213", 0, 0.000%, 0.000%, 1784126, 99.917%, 99.917%, 1784126, 99.917%, 99.917%, 0, 0.000%, 0.000%, 1474, 0.083%, 0.083%, 1474, 0.083%, 0.083%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age214", 0, 0.000%, 0.000%, 835995, 46.819%, 46.819%, 835995, 46.819%, 46.819%, 0, 0.000%, 0.000%, 949605, 53.181%, 53.181%, 949605, 53.181%, 53.181%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age216", 0, 0.000%, 0.000%, 1784050, 99.913%, 99.913%, 1784050, 99.913%, 99.913%, 0, 0.000%, 0.000%, 1550, 0.087%, 0.087%, 1550, 0.087%, 0.087%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age218", 0, 0.000%, 0.000%, 1774170, 99.360%, 99.360%, 1774170, 99.360%, 99.360%, 0, 0.000%, 0.000%, 11430, 0.640%, 0.640%, 11430, 0.640%, 0.640%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age219", 0, 0.000%, 0.000%, 1770305, 99.143%, 99.143%, 1770305, 99.143%, 99.143%, 0, 0.000%, 0.000%, 15295, 0.857%, 0.857%, 15295, 0.857%, 0.857%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age220", 0, 0.000%, 0.000%, 1777330, 99.537%, 99.537%, 1777330, 99.537%, 99.537%, 0, 0.000%, 0.000%, 8270, 0.463%, 0.463%, 8270, 0.463%, 0.463%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age221", 0, 0.000%, 0.000%, 1784112, 99.917%, 99.917%, 1784112, 99.917%, 99.917%, 0, 0.000%, 0.000%, 1488, 0.083%, 0.083%, 1488, 0.083%, 0.083%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age222", 0, 0.000%, 0.000%, 1781591, 99.775%, 99.775%, 1781591, 99.775%, 99.775%, 0, 0.000%, 0.000%, 4009, 0.225%, 0.225%, 4009, 0.225%, 0.225%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age223", 0, 0.000%, 0.000%, 1782846, 99.846%, 99.846%, 1782846, 99.846%, 99.846%, 0, 0.000%, 0.000%, 2754, 0.154%, 0.154%, 2754, 0.154%, 0.154%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age224", 0, 0.000%, 0.000%, 1761943, 98.675%, 98.675%, 1761943, 98.675%, 98.675%, 0, 0.000%, 0.000%, 23657, 1.325%, 1.325%, 23657, 1.325%, 1.325%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age225", 0, 0.000%, 0.000%, 1735613, 97.201%, 97.201%, 1735613, 97.201%, 97.201%, 0, 0.000%, 0.000%, 49987, 2.799%, 2.799%, 49987, 2.799%, 2.799%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age225b", 0, 0.000%, 0.000%, 1759754, 98.553%, 98.553%, 1759754, 98.553%, 98.553%, 0, 0.000%, 0.000%, 25846, 1.447%, 1.447%, 25846, 1.447%, 1.447%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age226", 0, 0.000%, 0.000%, 1780709, 99.726%, 99.726%, 1780709, 99.726%, 99.726%, 0, 0.000%, 0.000%, 4891, 0.274%, 0.274%, 4891, 0.274%, 0.274%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age227", 0, 0.000%, 0.000%, 1783368, 99.875%, 99.875%, 1783368, 99.875%, 99.875%, 0, 0.000%, 0.000%, 2232, 0.125%, 0.125%, 2232, 0.125%, 0.125%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age227b", 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age228", 0, 0.000%, 0.000%, 1783902, 99.905%, 99.905%, 1783902, 99.905%, 99.905%, 0, 0.000%, 0.000%, 1698, 0.095%, 0.095%, 1698, 0.095%, 0.095%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age228b", 0, 0.000%, 0.000%, 1782145, 99.807%, 99.807%, 1782145, 99.807%, 99.807%, 0, 0.000%, 0.000%, 3455, 0.193%, 0.193%, 3455, 0.193%, 0.193%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age229", 0, 0.000%, 0.000%, 1763472, 98.761%, 98.761%, 1763472, 98.761%, 98.761%, 0, 0.000%, 0.000%, 22128, 1.239%, 1.239%, 22128, 1.239%, 1.239%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age229b", 0, 0.000%, 0.000%, 1751953, 98.116%, 98.116%, 1751953, 98.116%, 98.116%, 0, 0.000%, 0.000%, 33647, 1.884%, 1.884%, 33647, 1.884%, 1.884%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age230", 0, 0.000%, 0.000%, 1784234, 99.923%, 99.923%, 1784234, 99.923%, 99.923%, 0, 0.000%, 0.000%, 1366, 0.077%, 0.077%, 1366, 0.077%, 0.077%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age231", 0, 0.000%, 0.000%, 1785529, 99.996%, 99.996%, 1785529, 99.996%, 99.996%, 0, 0.000%, 0.000%, 71, 0.004%, 0.004%, 71, 0.004%, 0.004%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age232", 0, 0.000%, 0.000%, 1784897, 99.961%, 99.961%, 1784897, 99.961%, 99.961%, 0, 0.000%, 0.000%, 703, 0.039%, 0.039%, 703, 0.039%, 0.039%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age232b", 0, 0.000%, 0.000%, 1775398, 99.429%, 99.429%, 1775398, 99.429%, 99.429%, 0, 0.000%, 0.000%, 10202, 0.571%, 0.571%, 10202, 0.571%, 0.571%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age233", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age234", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age235", 0, 0.000%, 0.000%, 1782296, 99.815%, 99.815%, 1782296, 99.815%, 99.815%, 0, 0.000%, 0.000%, 3304, 0.185%, 0.185%, 3304, 0.185%, 0.185%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age236", 0, 0.000%, 0.000%, 1784090, 99.915%, 99.915%, 1784090, 99.915%, 99.915%, 0, 0.000%, 0.000%, 1510, 0.085%, 0.085%, 1510, 0.085%, 0.085%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age237", 0, 0.000%, 0.000%, 1760019, 98.567%, 98.567%, 1760019, 98.567%, 98.567%, 0, 0.000%, 0.000%, 25581, 1.433%, 1.433%, 25581, 1.433%, 1.433%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
